	点	112390	1	0
	点	112463	3	0
	点	112536	0	0
	点	112609	2	0
	点	112682	1	0
	点	112755	2	0
	点	112829	0	0
	点	112902	3	0
	点	112975	1	0
	点	113048	2	0
	点	113121	0	0
	点	113194	3	0
	点	113268	1	0
	点	113341	2	0
	点	113414	1	0
	点	113487	3	0
	点	113560	0	0
	点	113634	2	0
	点	113707	0	0
	点	113780	3	0
	点	113853	1	0
	点	113926	2	0
	点	113999	0	0
	点	114073	2	0
	点	114146	1	0
	点	114219	3	0
	点	114292	0	0
	点	114365	2	0
	点	114438	1	0
	点	114512	2	0
	点	114585	0	0
	点	114658	3	0
	点	114731	1	0
	点	114804	2	0
	点	114877	0	0
	点	114951	2	0
	点	115024	1	0
	点	115097	3	0
	点	115170	0	0
	点	115243	2	0
	点	115316	1	0
	点	115390	2	0
	点	115463	0	0
	点	115536	3	0
	点	115609	1	0
	点	115682	2	0
	点	115755	0	0
	点	115829	3	0
	点	115902	1	0
	点	115975	2	0
	点	116048	0	0
	点	116121	3	0
	点	116194	0	0
	点	116268	2	0
	点	116341	1	0
	点	116414	3	0
	点	116487	0	0
	点	116560	2	0
	点	116634	1	0
	点	116707	3	0
	点	116780	1	0
	点	116853	2	0
	点	116926	0	0
	点	116999	3	0
	点	117073	1	0
	点	117146	2	0
	点	117219	0	0
	点	117292	3	0
	点	117365	0	0
	点	117438	2	0
	点	117512	1	0
	点	117585	2	0
	点	117658	0	0
	点	117731	3	0
	点	117804	1	0
开始	滑	117951	1	-1
结束	按	117951	0	4097
开始	滑	117951	2	1
结束	按	117951	3	4097
122705	205	1886	1373	
